,運転モード,冷水二次負荷瞬時総流量[m3/h],温水負荷流量,下水排熱往温度[℃],冷却塔直近 外気温度[℃],冷却塔直近 外気湿度[%RH],[TIC801]冷水二次送水温度設定[℃],[TIC901]温水二次送水温度設定[℃],[TR-1]冷水出口温度設定[℃],[TR-4]冷水出口温度設定[℃],[TR-1]運転順位,[TR-2]運転順位,[TR-3]運転順位,[TR-4]運転順位,下水利用信号,冷却水出口温度設定（TR系統）[℃]2016/4/24 0:00,1,0.48597833,0,23.28,18.34,93,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 0:15,1,0.629381772,0,23.28,18.28,93,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 0:30,1,0.697100064,0,23.27,18.24,93,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 0:45,1,0.677182919,0,23.27,18.32,93,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 1:00,1,0.629381772,0,23.28,18.27,93,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 1:15,1,0.593530911,0,23.28,18.24,94,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 1:30,1,0.569630338,0,23.27,18.21,94,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 1:45,1,0.56166348,0,23.28,18.17,95,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 2:00,1,0.541746335,0,23.28,18.19,96,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 2:15,1,0.577597196,0,23.28,18.03,96,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 2:30,1,0.625398343,0,23.28,17.91,97,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 2:45,1,0.621414914,0,23.28,17.89,98,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 3:00,1,0.585564054,0,23.27,17.78,99,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 3:15,1,0.565646909,0,23.28,17.71,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 3:30,1,0.577597196,0,23.27,17.66,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 3:45,1,0.478011472,0,23.26,17.63,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 4:00,1,0.493945188,0,23.26,17.61,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 4:15,1,0.577597196,0,23.26,17.56,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 4:30,1,0.59751434,0,23.27,17.58,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 4:45,1,0.565646909,0,23.28,17.55,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 5:00,1,0.577597196,0,23.28,17.56,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 5:15,1,0.577597196,0,23.28,17.59,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 5:30,1,0.573613767,0,23.26,16.05,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 5:45,1,0.509878904,0,23.22,13.88,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 6:00,1,0.462077757,0,23.23,13.18,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 6:15,1,0.454110899,0,23.25,13.06,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 6:30,1,0.470044614,0,23.24,12.83,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 6:45,1,0.478011472,0,23.23,12.77,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 7:00,1,0.489961759,0,23.24,12.66,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 7:15,1,0.501912046,0,23.27,12.57,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 7:30,1,0.481994901,0,23.29,12.45,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 7:45,1,0.470044614,0,23.29,12.25,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 8:00,1,0.474028043,0,23.3,12.1,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 8:15,1,0.56166348,0,23.3,11.89,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 8:30,1,0.705066922,0,23.3,11.94,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 8:45,1,0.649298917,0,23.3,11.9,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 9:00,1,0.848470363,0,23.3,11.99,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 9:15,1,0.888304653,0,23.33,12.1,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 9:30,1,0.888304653,0,23.35,12.07,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 9:45,1,0.832536648,0,23.36,12.02,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 10:00,1,0.760834927,0,23.36,12.11,100,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 10:15,1,0.693116635,0,23.36,12.17,99,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 10:30,1,0.657265774,0,23.38,12.28,98,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 10:45,1,0.681166348,0,23.38,12.5,89,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 11:00,1,0.705066922,0,23.39,12.93,77,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 11:15,1,0.74888464,0,23.39,13.25,71,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 11:30,1,0.772785214,0,23.4,13.58,69,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 11:45,1,0.74888464,0,23.43,14.06,67,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 12:00,1,0.721000637,0,23.46,14.57,60,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 12:15,1,0.721000637,0,23.45,14.91,58,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 12:30,1,0.665232632,0,23.45,15.38,57,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 12:45,1,0.657265774,0,23.44,15.64,54,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 13:00,1,0.685149777,0,23.43,15.71,49,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 13:15,1,0.701083493,0,23.42,15.76,46,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 13:30,1,0.677182919,0,23.42,16.15,45,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 13:45,1,0.649298917,0,23.4,16.34,41,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 14:00,1,0.685149777,0,23.38,16.68,39,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 14:15,1,0.67319949,0,23.35,16.51,37,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 14:30,1,0.681166348,0,23.31,16.62,38,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 14:45,1,0.633365201,0,23.29,16.9,36,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 15:00,1,0.645315488,0,23.25,17.12,34,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 15:15,1,0.669216061,0,23.23,17.23,33,9,43,7,7,2,3,1,4,1,22.4
2016/4/24 15:30,1,0.657265774,0,23.19,17.48,35,9,43,7,7,2,3,1,4,1,22.4
